,Unnamed: 0,URODZONY,PLEC,KLM6,woj,q9,q10,q11,q12,q13,q14,q15,q16,q18,q21,q22,q23,q24s1,q24s2,q24s3,q25s1,q25s2,q25s3,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37s1,q37s2,q37s3,q37s4,q37s5,q37s6,q38s1,q38s2,q38s3,q38s4,q38s5,q38s6,q38s7,q38s8,q38s9,q38s10,q38s11,q38s12,q38s13,q38s14,q38s15,q38s16,q38s17,q38s18,q38s19,q38s20,q38s21,q38s22,q38s23,q38s24,q38s25,q40,q41,q42,q43,q44,q45s1,q45s2,q45s3,q46,q47s1,q47s2,q47s3,q47s4,q48s1,q48s2,q48s3,q48s4,q48s5,q48s6,q48s7,q50,q51,q52,q53,q54,q55,q56s1,q56s2,q56s3,q56s4,q57,q58,q59,q61s1,q61s2,q61s3,q61s4,q62s1,q62s2,q62s3,q62s4,q63s1,q63s2,q63s3,q63s4,q64s1,q64s2,q64s3,q64s4,q65s1,q65s2,q65s3,q65s4,q66s1,q66s2,q66s3,q66s4,q67s1,q67s2,q67s3,q67s4,q68s1,q68s2,q68s3,q68s4,q69s1,q69s2,q69s3,q69s4,q70s1,q70s2,q70s3,q70s4,q70s5,q70s6,q70s7,q72,q73i1,q73i2,q73i3,q73i4,q73i5,q73i6,q73i7,q73i8,q73i9,q73i10,q74,q75i1,q75i2,q75i3,q75i4,q75i5,q75i6,q75i7,q75i8,q75i9,q75i10,q75i11,q75i12,q76,q77i1,q77i2,q77i3,q77i4,q77i5,q77i6,q77i7,q77i8,q77i9,q77i10,q78,q80,q81,q82,q83,q84i1,q84i2,q84i3,q84i4,q84i5,q84i6,q84i7,q84i8,q84i9,q84i10,q85,q86,q87,q88s1,q88s2,q88s3,q88s4,q88s5,q88s6,q88s7,q88s8,q88s9,q88s10,q88s11,q88s12,q88s13,q88s14,q88s15,q90,q91,q92,q93,q94,q96i1,q96i2,q96i3,q96i4,q96i5,q96i6,q96i7,q96i8,q96i9,q96i10,q96i11,q96i12,q96i13,q96i14,q96i15,q96i16,q96i17,q96i18,q96i19,q96i20,q96i21,q98,q99,q100,q101,q102,q103s1,q103s2,q119,q120,q140,q141,q142,q143,q144,q145,q146,q147,q148,q149,q150,q151,q152,q153,q154,q155,q156,r7s1,r7s2,r7s3,r7s4,r7s5,waga,error,decade,economical_opinion,politicians_opinion,muslims_opinion,year_to_datetime,leap_year,full_name,age_group
608,608,1956,1,5,6,4,4,,14,10.0,2,3,1,,1,1,2,2,3,,2,3,,3,3,,3,1,2.0,,2,2,2,1,3,3,1,4,2,3,6,11,11,12,12,1,1,11,11,6,1,6,11,8,6,6,6,12,6,11,6,7,6,8,2,2,1,1,2,2,2,9,2,3,2,3,3,1,7,7,4,3,7,7,7,1,6,2,2,1,2,1,2,1,1,1,2,2.0,2,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,5,3,5,5,5,3,5,3,1.0,,,4.0,5.0,,,,,,5.0,1.0,,,4.0,5.0,,,,,,,,4.0,,,3.0,4.0,5.0,,,,,,3.0,3,2,2,2,1.0,,3.0,,,,,,,,,,2,4,2,6,2,2,10,2,10,10,10,10,10,10,8,10,2,1,1,15.0,,,,,,,,,8.0,,,,12.0,,,,16.0,17.0,,,,,1,1.0,,2,1,2,1,1,7.0,3,3,4,,7.0,4,,7.0,2,3,2,4,1,2.0,2,,2,2012,7,9,16,18,1.0202334931182542,4.0,50,3.0,8.32,4.0,1956-01-01,True,Amy Morgan,middle-aged
609,609,1942,2,1,6,2,4,,13,9.0,1,3,3,0.0,1,7,7,3,3,,7,7,,3,7,,3,3,,,5,7,3,3,3,7,2,2,7,4,12,12,12,12,12,12,8,12,6,97,12,4,12,12,12,12,12,12,12,12,12,12,4,12,12,4,3,2,2,2,2,9,2,3,5,5,5,5,6,4,2,2,4,97,5,1,6,7,3,3,2,7,3,3,2,2,4,,2,3,7,7,7,7,7,7,3,7,7,2,3,3,3,2,7,7,7,7,7,7,7,3,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3,3,3,3,7,7,7,7,4,5,5,5,5,5,5,3,1.0,,,,5.0,6.0,,,,,1.0,,,,,5.0,,,,9.0,,,,9.0,1.0,,3.0,,5.0,,,,,,5.0,4,1,3,2,,2.0,3.0,,,,,,,,,,2,2,10,10,10,3,10,3,10,10,10,2,10,7,10,4,3,2,3,10.0,997.0,,,,,,,7.0,8.0,,10.0,,,,,15.0,,,,,,,2,,2.0,1,2,2,2,1,1.0,2,3,1,1050.0,,4,,7.0,4,2,1,4,1,1.0,1,1.0,2,2012,7,8,15,41,0.8910075204751335,-1.0,40,3.0,5.72,3.0,1942-01-01,False,Rickey Brown,old
610,610,1987,2,1,6,11,4,,14,11.0,2,3,6,0.0,1,2,4,4,4,,3,3,,3,7,,3,1,7.0,,4,3,3,4,3,3,3,7,7,3,6,12,12,12,12,12,5,97,1,97,12,5,12,12,1,97,12,12,12,6,12,3,1,12,3,4,2,4,2,2,2,2,2,3,5,3,3,2,5,6,3,2,5,5,97,2,6,7,1,2,2,2,3,2,2,2,2,2.0,2,2,2,4,2,2,7,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0.0,0.0,0.0,0.2857142857142857,1,1,1,2,1,1,1,3,5,5,5,5,5,3,5,7,1.0,,,,5.0,6.0,,,,,5.0,,,,,,,,,,,97.0,,,,,,,,,,,97.0,,,1,2,2,2,1.0,,,,,,,8.0,,,,,2,3,10,5,3,10,10,10,6,5,6,7,10,7,7,10,4,1,3,10.0,997.0,,,,,,,,,,,,,,,,,,,,97.0,,2,,2.0,1,1,2,2,1,1.0,3,3,3,,,5,,8.0,5,2,2,97,1,1.0,1,3.0,1,2012,7,8,9,44,0.6135730815778281,-1.0,80,2.333333333333333,4.3,3.111111111111111,1987-01-01,False,Claire Smith,very young
611,611,1937,2,1,6,2,4,,13,5.0,1,3,1,,1,2,4,4,4,,7,3,,4,4,,4,1,97.0,,5,3,3,3,2,3,2,2,7,4,4,5,4,12,12,4,4,12,8,6,4,8,12,4,1,8,4,12,12,12,12,12,4,12,3,4,3,2,2,2,2,9,2,3,5,3,2,2,2,6,3,1,2,2,5,2,8,7,3,1,2,7,2,2,2,2,3,,1,2,2,2,3,3,4,4,1,1,2,3,1,1,1,3,2,2,2,3,2,2,2,3,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.42857142857142855,2,2,2,4,7,7,7,4,5,5,5,5,5,3,5,3,,2.0,,4.0,5.0,,,8.0,,,4.0,,,,4.0,,6.0,,,9.0,,,,9.0,,,,4.0,5.0,,7.0,,,,5.0,4,2,2,2,,,3.0,,,,7.0,,,,,,3,2,10,10,2,4,5,4,10,9,10,3,10,7,6,6,3,1,2,10.0,997.0,,,,,,,,,,10.0,,,,,,16.0,,,,,,2,,2.0,1,1,2,2,1,97.0,2,3,1,1000.0,,1,1000.0,,4,2,1,4,1,2.0,1,3.0,2,2012,7,8,14,54,0.8910075204751335,-1.0,30,2.333333333333333,5.48,2.555555555555556,1937-01-01,False,Kelly Villarreal,very old
612,612,1930,2,5,8,2,4,,13,4.0,1,3,6,2.0,1,7,7,7,7,,7,7,,1,2,,4,1,97.0,,2,7,2,2,7,7,7,7,7,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,2,7,4,2,2,1,2,2,3,5,5,2,7,3,5,97,97,97,97,7,2,99,7,7,7,7,7,7,7,7,7,3,,7,7,7,7,2,2,7,7,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3,3,3,3,7,7,7,7,5,5,5,4,5,5,5,4,,,,,,,,,97.0,,,,,,,,,,,,,97.0,,,,,,,,,,,97.0,,,2,1,1,2,,2.0,,,,6.0,,,,,,,1,9,10,10,9,9,9,10,10,1,10,10,10,7,8,2,4,2,3,10.0,,,,,,,,,,,,,,,,,,,,,97.0,,2,,2.0,1,3,2,2,1,97.0,5,4,1,940.0,,4,,7.0,5,1,1,97,1,7.0,2,,2,2012,7,9,17,53,1.790330008331496,-1.0,30,3.0,6.7,2.555555555555556,1930-01-01,False,Teresa James,very old
613,613,1964,2,5,8,7,1,1.0,4,6.0,2,3,2,0.0,1,7,3,7,7,2.0,7,7,3.0,2,3,3.0,7,2,,,2,7,7,2,7,7,2,7,7,7,12,6,12,12,12,12,6,6,7,6,12,6,12,12,6,6,12,12,12,6,12,6,7,12,6,4,7,4,2,2,2,2,2,3,5,5,5,5,7,7,97,97,97,97,97,7,5,7,7,7,7,7,7,7,7,7,3,,7,7,7,7,7,7,7,7,2,2,2,7,2,2,2,7,1,2,2,7,2,2,2,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,2,2,2,7,2,2,2,2,5,5,5,5,5,5,5,3,1.0,,,,,,,,,,1.0,,,,,,,,,,,97.0,,,,,,,,,,,97.0,,,2,1,2,2,,,3.0,,,,7.0,,,,,,2,3,10,6,2,9,10,3,9,4,10,10,10,7,7,7,4,1,3,10.0,997.0,,,,,,,,,,,,,,,,,,,,97.0,,2,,2.0,1,1,2,1,2,,5,3,5,,7.0,5,,7.0,5,2,2,97,7,,2,,2,2012,7,9,18,32,0.8658669315610557,-1.0,60,3.0,6.28,3.111111111111111,1964-01-01,True,Carrie Rodriguez,middle-aged
614,614,1974,2,1,7,7,1,2.0,4,6.0,2,3,3,0.0,1,2,4,3,4,4.0,3,4,3.0,3,3,2.0,4,3,,,2,3,3,7,3,7,3,7,7,4,12,12,12,12,12,12,4,5,7,4,8,6,4,12,3,7,12,12,12,6,12,7,7,12,5,2,2,3,2,2,1,1,2,3,2,3,2,2,5,6,2,1,6,4,97,2,7,2,7,1,2,3,3,2,2,2,2,2.0,2,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,2,2,2,4,2,2,2,3,5,5,5,5,5,5,5,3,1.0,2.0,,4.0,5.0,,,,,,5.0,,,,4.0,,6.0,,,9.0,,,,4.0,,2.0,,,,,7.0,,,,7.0,2,2,2,1,,,,,,,7.0,8.0,,,,,3,3,2,5,2,3,4,3,5,5,5,5,10,7,6,2,2,1,2,7.0,,,,,,,6.0,,,,,,12.0,,14.0,,,,,,,,1,1.0,,2,3,2,1,1,7.0,3,3,5,,8.0,5,,8.0,4,2,2,5,1,2.0,2,,1,2012,7,9,18,47,0.864958688960057,-4.0,70,2.0,6.06,2.555555555555556,1974-01-01,False,Allen Moreno,young
615,615,1962,1,1,7,8,1,2.0,7,6.0,2,3,4,0.0,1,1,3,2,3,4.0,3,3,4.0,2,7,2.0,4,1,2.0,,2,2,2,2,3,2,2,3,3,4,6,6,10,12,8,8,2,6,11,7,1,2,6,12,6,8,8,5,6,10,8,10,9,11,3,2,1,1,2,2,1,1,2,3,1,4,4,2,6,6,4,4,6,97,6,2,3,2,7,1,2,7,3,3,2,2,4,,3,3,3,3,3,7,7,7,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,2,2,2,2,2,2,7,5,5,5,5,5,3,5,2,1.0,,3.0,,5.0,,,8.0,,,3.0,,,,4.0,5.0,,,,9.0,,,,4.0,,2.0,3.0,,,,7.0,,,,2.0,2,2,3,2,,,,4.0,,,7.0,,,,,,2,2,1,5,10,4,10,2,7,6,10,6,10,9,8,10,2,1,2,10.0,,,,,,,,,8.0,,,,,,14.0,,16.0,17.0,,,,,1,1.0,,2,3,2,2,1,7.0,4,3,1,2000.0,,1,850.0,,3,2,2,6,1,2.0,2,,1,2012,7,9,19,32,1.041548755384362,-1.0,60,3.0,8.6,2.2222222222222223,1962-01-01,False,Brooke Huber,middle-aged
616,616,1971,1,5,12,4,1,3.0,6,6.0,2,3,3,2.0,1,2,5,4,3,3.0,4,3,4.0,3,4,2.0,2,2,,,4,3,3,4,3,3,4,4,4,3,12,6,6,12,12,6,1,7,3,12,4,7,2,12,1,2,12,12,12,6,12,4,1,12,8,2,2,2,2,2,1,1,2,3,1,4,3,2,4,5,1,1,5,97,97,2,2,2,3,3,2,3,3,3,1,2,4,,2,2,4,4,2,2,2,4,1,1,1,2,2,2,4,4,2,2,2,4,1,1,1,2,0.0,0.0,0.14285714285714285,0.42857142857142855,1,1,1,2,1,2,3,4,3,3,5,5,5,2,3,4,1.0,,,4.0,5.0,,,,,,1.0,1.0,,3.0,,,,,,9.0,,,,3.0,,2.0,3.0,,,,7.0,,,,7.0,2,2,2,2,,,3.0,,,,,8.0,,,,,3,3,10,2,2,3,3,3,8,4,6,5,10,8,6,6,1,1,2,10.0,,,,,,,,,,,,,12.0,,,,16.0,17.0,,19.0,,,2,,1.0,2,1,2,2,2,,3,3,1,5000.0,,1,1500.0,,3,4,2,97,2,,2,,1,2012,7,8,16,29,1.0710897607669585,-1.0,70,3.0,4.44,2.1111111111111107,1971-01-01,False,Jordan Reed,young
617,617,1974,2,1,9,8,1,1.0,5,6.0,2,3,6,1.0,1,2,2,4,4,2.0,3,3,2.0,2,2,4.0,4,1,7.0,,3,2,3,3,3,3,2,2,7,4,7,6,6,12,12,6,7,7,10,7,5,7,6,12,1,5,6,6,6,7,6,5,5,12,7,2,1,2,2,2,2,1,2,1,1,3,1,1,7,7,4,2,5,5,5,2,7,1,7,1,2,2,7,7,7,2,3,,2,7,7,3,2,7,7,7,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,7,0.0,0.0,0.0,0.8571428571428571,1,1,1,2,1,1,1,7,3,5,4,5,5,3,5,3,1.0,2.0,3.0,4.0,5.0,,,,,,5.0,,,,,5.0,,,,,,,,5.0,1.0,,,,5.0,,,,,,1.0,2,2,1,2,,2.0,,,,,,8.0,,,,,2,4,10,5,1,3,10,3,9,3,4,4,10,7,6,2,1,1,1,15.0,,,,,,,,,,,10.0,,12.0,,14.0,,,,,19.0,,,2,,2.0,1,2,2,2,1,1.0,5,5,1,1800.0,,1,1000.0,,3,2,2,6,1,2.0,1,1.0,1,2012,7,10,15,25,0.8013704842410897,4.0,70,2.333333333333333,6.6,3.111111111111111,1974-01-01,False,Katie Singh,young
618,618,1951,2,1,9,2,4,,12,9.0,1,3,6,1.0,1,2,3,3,4,,3,2,,3,3,,2,1,2.0,,2,2,7,2,2,2,2,2,2,3,12,12,6,12,12,7,7,12,7,5,97,5,6,12,4,8,7,6,7,97,12,8,7,12,7,3,2,2,2,2,2,1,1,3,5,5,5,5,6,5,4,5,5,97,6,2,6,4,7,1,1,2,2,7,7,7,2,2.0,7,2,7,7,2,7,7,7,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,2,2,2,7,7,7,7,7,5,5,5,5,5,5,5,2,1.0,,,,,,,,,,1.0,,,,,5.0,,,,9.0,,,,9.0,1.0,,,,,,7.0,,,,1.0,3,1,2,2,,2.0,,,,,,8.0,,,,,2,4,10,6,2,6,9,5,10,2,10,10,10,6,6,9,3,1,3,10.0,997.0,,,,,,,,8.0,,,,12.0,,,,16.0,,,,,,2,,2.0,1,1,2,1,1,7.0,5,3,1,1600.0,,1,1000.0,,3,2,2,5,1,2.0,1,2.0,2,2012,7,10,14,22,0.6881168641366229,-1.0,50,2.6666666666666665,6.48,3.0,1951-01-01,False,Veronica Davenport,old
619,619,1937,2,1,9,2,4,,13,7.0,1,3,3,0.0,1,7,7,7,7,,7,7,,3,7,,3,1,97.0,,3,7,7,2,7,7,2,7,7,3,12,12,12,12,12,12,97,12,6,97,12,12,12,12,12,12,12,12,12,12,12,12,6,12,12,3,7,3,2,2,2,2,2,3,5,5,5,5,97,97,97,97,97,97,97,7,8,7,7,7,2,7,7,7,7,7,4,,7,7,7,7,7,7,4,7,2,2,7,4,7,7,7,4,4,4,4,4,4,4,4,4,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,4,4,7,7,7,7,5,5,5,5,5,5,5,7,,,,,,,,,97.0,,,,,,,,,,,,,97.0,,,,,,,,,,,97.0,,,4,1,1,2,,2.0,,,,,,8.0,,,,,7,2,10,6,3,3,4,5,10,3,10,10,10,7,10,10,4,2,3,10.0,997.0,,,,,,,,,,,,,,,,,,,,97.0,,2,,2.0,1,1,2,7,1,97.0,1,3,1,1130.0,,1,900.0,,5,3,1,97,1,7.0,1,4.0,2,2012,7,10,11,44,0.6881168641366229,-1.0,30,3.0,6.0,1.0,1937-01-01,False,Erin Sanchez,very old
620,620,1943,2,1,9,2,4,,13,5.0,1,3,2,0.0,1,1,2,3,3,,3,3,,3,3,,3,2,,,2,2,2,2,2,2,2,2,7,2,10,10,6,10,12,10,1,9,11,10,1,6,10,6,2,10,97,9,10,6,97,10,11,12,3,4,2,3,2,2,1,1,2,3,2,2,2,2,6,7,7,7,7,7,7,1,10,1,1,1,1,2,2,2,1,2,7,,2,3,3,3,2,7,7,7,1,1,1,2,2,2,2,7,1,1,1,7,1,1,1,3,0.0,0.0,0.0,0.2857142857142857,1,1,1,7,7,7,7,7,5,5,5,5,5,5,5,3,1.0,2.0,,,5.0,6.0,,,,,6.0,,,,,5.0,6.0,7.0,,,,,,6.0,,,3.0,,,6.0,7.0,,,,7.0,3,1,2,2,,2.0,3.0,,,,,,,,,,3,3,10,6,2,10,10,3,10,3,10,10,10,8,10,10,4,1,3,10.0,997.0,,,,,,,,,,,,,,,,,,,,97.0,,2,,2.0,1,1,2,7,1,7.0,3,2,1,620.0,,1,1000.0,,3,2,2,5,1,2.0,2,,2,2012,7,10,13,18,0.6881168641366229,-1.0,40,3.0,9.0,3.555555555555556,1943-01-01,False,Christopher Hooper,old
621,621,1993,1,1,9,4,4,,11,11.0,2,2,6,0.0,1,1,2,3,2,,7,2,,2,2,,2,1,7.0,,2,3,2,1,1,1,7,2,2,1,12,12,8,12,12,9,9,12,10,8,8,11,9,9,9,9,8,12,8,9,8,10,10,12,8,2,1,1,2,2,1,2,1,2,1,3,2,2,4,6,3,3,4,5,5,2,7,1,1,1,1,2,2,2,2,1,3,,2,2,2,2,1,3,3,3,1,1,3,7,2,2,3,4,1,1,3,4,4,3,3,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1,1,3,4,7,7,7,7,3,5,3,3,5,4,5,4,1.0,,3.0,4.0,,,,,,,3.0,1.0,,,4.0,,,,,9.0,,,,9.0,1.0,2.0,3.0,,,,,,,,3.0,2,2,1,2,1.0,,,,,,,8.0,,,,,2,6,2,5,2,3,10,3,5,2,2,3,10,7,6,4,1,1,2,12.0,,,,,,,,,8.0,,,11.0,12.0,,,,,17.0,,,,,1,1.0,,1,2,1,1,1,1.0,4,5,3,,,1,610.0,,3,2,2,5,9,,2,,1,2012,7,10,16,22,1.5096500899363394,1.0,90,4.0,8.7,2.1111111111111107,1993-01-01,False,Alison Moore,very young
622,622,1965,2,1,9,4,1,4.0,9,6.0,1,3,5,0.0,1,2,4,7,3,3.0,4,4,3.0,3,3,4.0,3,3,,,5,3,3,7,3,2,2,2,2,3,6,12,12,12,12,12,10,8,8,6,12,10,6,12,6,10,12,12,12,12,12,12,6,12,8,4,2,3,2,2,1,2,2,3,2,3,2,1,5,6,3,3,7,6,7,7,99,7,3,7,1,7,7,2,2,2,4,,7,7,7,7,7,7,7,7,1,1,1,3,7,2,2,4,3,3,2,4,3,3,4,4,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,2,2,2,4,7,7,7,7,5,5,5,5,5,5,5,2,,,,4.0,5.0,,,8.0,,,4.0,,,,4.0,5.0,,,,,,,,5.0,,,,,,,,,97.0,,,3,1,2,2,,2.0,,4.0,,,,,,,,,2,2,10,6,2,5,3,2,10,3,10,10,10,7,10,10,4,2,3,10.0,,,,,,,,,8.0,,10.0,,,,14.0,,,17.0,,,,,2,,1.0,1,1,2,2,2,,3,3,5,,1.0,5,,2.0,4,2,2,97,2,,1,1.0,2,2012,7,10,10,39,1.569862786477856,-1.0,60,2.6666666666666665,6.28,1.8333333333333333,1965-01-01,False,Mr. Kevin Ellis DVM,middle-aged
623,623,1948,2,6,7,6,1,1.0,4,6.0,1,3,3,0.0,1,2,4,3,4,3.0,5,4,4.0,3,4,4.0,3,1,9.0,,4,3,4,4,4,7,3,2,3,4,3,10,4,12,8,8,7,5,1,1,1,1,8,9,1,8,1,11,8,10,9,3,1,8,8,3,2,2,2,2,1,2,1,1,1,2,1,1,7,7,6,97,7,4,6,2,6,2,2,3,1,2,1,2,2,2,4,,1,7,2,4,3,7,2,7,1,1,1,2,1,1,1,2,3,3,3,4,1,1,1,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,4,4,4,4,4,4,4,4,3,3,5,5,5,4,5,2,1.0,,3.0,,5.0,,,,,,5.0,,,,4.0,,6.0,,,9.0,,,,9.0,1.0,,,,5.0,,,,,,1.0,3,1,3,2,,2.0,,,,6.0,,,,,,,2,2,10,5,2,4,4,4,9,5,9,9,10,8,97,6,2,1,2,10.0,997.0,,,,,,,,8.0,,10.0,,12.0,,,15.0,,,,,,,2,,2.0,1,1,2,2,1,1.0,3,2,1,2500.0,,1,1400.0,,3,2,2,4,1,1.0,2,,2,2012,7,8,13,55,1.000828339854728,-1.0,40,2.0,4.06,1.5555555555555556,1948-01-01,True,Shelby Haney,old
624,624,1938,2,6,7,11,4,,13,2.0,1,3,2,0.0,1,2,4,4,4,,3,4,,2,4,,2,1,7.0,,4,4,4,4,3,3,4,7,7,4,1,1,1,97,10,1,11,1,1,1,11,1,1,1,1,7,1,1,12,1,9,1,1,1,10,3,2,4,2,2,2,2,2,3,7,3,7,2,5,7,5,97,5,97,5,4,1,3,3,2,2,7,4,4,4,2,4,,2,1,7,4,2,2,2,4,1,1,2,1,1,1,1,1,2,2,7,4,1,1,1,1,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,4,4,4,4,1,1,7,4,5,5,5,5,5,5,5,2,1.0,2.0,,,5.0,,,,,,5.0,,,,4.0,5.0,6.0,,,,,,,4.0,1.0,,3.0,,5.0,,,,,,1.0,3,1,2,2,,,3.0,,,,7.0,,,,,,3,5,9,6,2,9,9,9,10,2,2,10,10,7,6,9,2,1,2,3.0,,,,,,,,,8.0,,10.0,,,,,,16.0,17.0,,,,,2,,1.0,1,1,2,2,1,1.0,4,2,1,2100.0,,1,1650.0,,3,1,1,6,1,1.0,2,,1,2012,7,9,14,37,1.118819279758725,-8.0,30,2.0,1.2,2.1111111111111107,1938-01-01,False,Johnathan Thomas,very old
625,625,1974,1,6,7,6,1,3.0,3,6.0,2,1,4,0.0,1,2,3,3,3,3.0,3,3,3.0,4,2,3.0,2,1,97.0,,2,3,3,3,3,3,2,3,2,4,6,6,6,12,6,3,6,7,6,4,1,3,3,12,6,7,3,12,6,6,6,6,6,3,1,2,2,1,1,1,2,2,2,1,2,4,3,2,7,7,1,5,5,7,6,2,8,4,2,2,2,2,1,2,1,1,4,,1,1,1,1,2,2,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,4,3,4,5,3,4,5,3,1.0,2.0,,4.0,5.0,,,,,,1.0,1.0,,3.0,,5.0,,,,,,,,97.0,1.0,,3.0,,5.0,,,,,,5.0,2,2,3,1,1.0,2.0,,,,,,,,,,,3,6,2,6,10,3,2,4,4,6,10,6,10,7,5,10,2,1,2,10.0,,,,,,,,,8.0,,,11.0,12.0,,,,,,,19.0,,,1,1.0,,1,2,2,1,1,7.0,3,3,1,3000.0,,1,1200.0,,4,4,2,6,1,2.0,2,,1,2012,7,8,12,38,0.9723645918831788,-1.0,70,3.0,5.32,4.0,1974-01-01,False,Kaylee Johnson,young
626,626,1926,1,2,16,2,4,,7,6.0,1,3,1,,1,1,2,3,3,,3,3,,3,3,,4,2,,,2,2,2,1,3,3,2,3,2,2,3,7,2,6,6,6,1,9,6,3,6,7,6,8,6,7,6,2,6,6,6,6,4,6,8,1,2,1,2,2,2,2,2,8,1,4,3,3,7,7,4,6,7,7,6,2,9,1,1,1,1,1,2,2,1,2,1,2.0,3,3,3,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,2,2,1,1,1,1,1,1,5,5,5,5,1,5,3,1.0,,3.0,,5.0,6.0,7.0,8.0,,,1.0,,,,,5.0,6.0,,,9.0,,,,5.0,1.0,,,4.0,5.0,,,,,,1.0,3,1,2,2,,2.0,,4.0,,,,,,,,,2,9,10,7,5,2,2,5,5,5,7,9,9,6,6,6,2,2,2,15.0,,,,,,,,,8.0,,,11.0,12.0,,,,,,18.0,,,,2,,1.0,1,1,1,1,2,,3,3,5,,4.0,1,1550.0,,3,3,2,6,2,,2,,2,2012,7,8,18,1,1.1351000302548542,4.0,20,3.0,5.12,4.0,1926-01-01,False,Jesse Herrera,very old
627,627,1959,2,2,16,6,1,3.0,10,6.0,2,3,2,0.0,1,2,3,2,3,3.0,3,3,3.0,3,3,3.0,3,2,,,1,1,2,2,2,2,2,3,3,4,6,6,6,6,6,6,2,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,3,1,2,2,2,1,1,2,2,1,4,5,5,7,7,2,2,7,5,6,1,5,4,1,1,1,1,1,1,1,2,1,2.0,1,1,1,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,3,1.0,,,,,,,8.0,,,8.0,,,,,5.0,,,,9.0,,,,9.0,1.0,,,,,,,,,,1.0,3,8,1,2,,,,4.0,,,,8.0,,,,,2,2,10,4,5,10,2,10,10,2,2,10,10,7,7,5,3,1,3,9.0,,,,,,,,,,,,,12.0,,,15.0,16.0,,,,,,2,,2.0,1,1,2,2,1,7.0,3,3,5,,7.0,5,,8.0,3,3,2,3,1,2.0,2,,1,2012,7,9,17,31,0.6687248036802801,-2.0,50,3.0,6.56,4.0,1959-01-01,False,Jesse Carr,middle-aged
628,628,1955,1,2,16,4,3,3.0,7,6.0,2,3,3,1.0,1,2,3,4,4,5.0,3,3,3.0,3,3,2.0,3,2,,,3,3,2,3,3,3,2,3,3,4,1,1,7,1,1,1,1,6,9,1,6,7,4,4,1,1,2,1,1,1,2,5,1,1,1,1,1,1,2,2,1,1,2,3,2,3,3,1,7,7,1,4,7,4,7,1,5,4,1,3,1,2,2,2,2,2,3,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,3,1.0,,,,,,,8.0,,,8.0,,,,,5.0,,,,9.0,,,,9.0,1.0,,,4.0,,,,,,,1.0,2,2,2,1,1.0,2.0,,,,,,,,,,,3,1,1,6,1,2,4,10,10,10,10,10,10,10,10,10,2,1,3,8.0,,,,,,,,,,,,,,,,15.0,,,,19.0,,,1,1.0,,2,2,2,2,2,,3,3,5,,8.0,5,,8.0,3,5,4,5,2,,2,,2,2012,7,9,18,25,1.1556164550587764,-3.0,50,2.333333333333333,3.26,3.0,1955-01-01,False,Clinton Quinn,middle-aged
